datetime,TDRY,RLH,PRSS,HPRAB
1659099600,20.0,53.0,1022.2,0.0
1659103200,19.0,55.0,1022.1,0.0
1659106800,18.8,57.0,1022.0,0.0
1659110400,18.8,56.0,1022.0,0.0
1659114000,18.1,58.0,1021.6,0.0
1659117600,17.5,58.0,1021.6,0.0
1659121200,16.6,64.0,1021.7,0.0
1659124800,15.6,67.0,1021.8,0.0
1659128400,14.9,71.0,1022.1,0.0
1659132000,14.4,73.0,1022.0,0.0
1659135600,14.1,76.0,1022.0,0.0
1659139200,13.3,80.0,1021.9,0.0
1659142800,12.8,86.0,1021.6,0.0
1659146400,12.7,87.0,1021.4,0.0
1659150000,12.3,88.0,1021.6,0.0
1659153600,13.1,86.0,1021.4,0.0
1659157200,15.0,79.0,1021.3,0.0
1659160800,16.8,70.0,1021.5,0.0
1659164400,18.9,62.0,1021.4,0.0
1659168000,18.7,54.0,1021.1,0.0
1659171600,19.6,49.0,1021.1,0.0
1659175200,19.9,44.0,1020.8,0.0
1659178800,20.5,47.0,1020.3,0.0
1659182400,20.9,42.0,1020.3,0.0
1659186000,20.7,40.0,1020.2,0.0
1659189600,20.7,47.0,1019.7,0.0
1659193200,21.2,45.0,1019.1,0.0
1659196800,21.3,47.0,1018.9,0.0
1659200400,20.2,49.0,1018.8,0.0
1659204000,18.9,57.0,1018.9,0.0
1659207600,17.7,66.0,1019.2,0.0
1659211200,16.6,72.0,1019.2,0.0
1659214800,16.1,78.0,1019.3,0.0
1659218400,15.7,88.0,1019.4,0.0
1659222000,15.3,86.0,1019.4,0.0
1659225600,14.4,89.0,1019.0,0.0
1659229200,14.2,91.0,1019.1,0.0
1659232800,14.0,90.0,1018.9,0.0
1659236400,13.7,89.0,1018.6,0.0
1659240000,14.5,88.0,1018.6,0.0
1659243600,16.8,83.0,1018.5,0.0
1659247200,19.2,71.0,1018.1,0.0
1659250800,20.3,49.0,1018.1,0.0
1659254400,21.0,46.0,1017.7,0.0
1659258000,21.7,48.0,1017.4,0.0
1659261600,22.4,40.0,1017.3,0.0
1659265200,23.1,39.0,1016.6,0.0
1659268800,22.7,40.0,1016.2,0.0
1659272400,23.1,40.0,1016.0,0.0
1659276000,22.1,48.0,1015.7,0.0
1659279600,21.7,45.0,1015.6,0.0
1659283200,21.4,48.0,1015.3,0.0
1659286800,21.2,49.0,1015.2,0.0
1659290400,20.6,54.0,1014.8,0.0
1659294000,20.2,58.0,1014.9,0.0
1659297600,19.1,66.0,1014.6,0.0
1659301200,17.7,78.0,1014.1,0.0
1659304800,16.7,85.0,1013.7,0.1
1659308400,16.2,89.0,1013.1,0.4
1659312000,15.7,91.0,1012.6,2.9
1659315600,14.8,95.0,1011.8,5.0
1659319200,14.5,97.0,1010.5,1.1
1659322800,15.1,96.0,1009.8,2.8
1659326400,15.2,97.0,1009.0,1.9
1659330000,15.7,96.0,1008.3,0.2
1659333600,15.8,96.0,1007.9,0.4
1659337200,15.9,97.0,1007.6,0.9
1659340800,16.0,97.0,1007.4,0.7
1659344400,16.2,98.0,1007.4,0.1
1659348000,16.5,98.0,1007.4,0.0
1659351600,16.7,99.0,1007.5,0.0
1659355200,16.9,98.0,1007.7,0.0
1659358800,17.2,98.0,1008.0,0.0
1659362400,17.2,97.0,1008.3,0.0
1659366000,16.9,98.0,1008.9,0.0
1659369600,17.0,96.0,1009.3,0.0
1659373200,17.1,93.0,1009.8,0.0
1659376800,17.1,94.0,1010.3,0.1
1659380400,16.5,96.0,1010.9,0.0
1659384000,16.7,95.0,1011.2,0.0
1659387600,16.8,92.0,1011.6,0.0
1659391200,16.4,94.0,1011.9,0.0
1659394800,16.4,93.0,1012.1,0.0
1659398400,16.0,93.0,1012.3,0.0
1659402000,15.4,95.0,1012.7,0.0
1659405600,14.6,97.0,1013.1,0.0
1659409200,14.4,98.0,1013.4,0.0
1659412800,14.8,94.0,1013.5,0.0
1659416400,15.8,90.0,1013.9,0.0
1659420000,18.2,82.0,1014.4,0.0
1659423600,19.7,79.0,1014.5,0.0
1659427200,20.6,72.0,1014.5,0.0
1659430800,20.8,63.0,1014.9,0.0
1659434400,22.1,61.0,1014.9,0.0
1659438000,23.0,61.0,1015.0,0.0
1659441600,23.8,58.0,1014.9,0.0
1659445200,23.9,58.0,1015.0,0.0
1659448800,24.0,60.0,1015.1,0.0
1659452400,22.9,65.0,1015.2,0.0
1659456000,22.4,67.0,1015.5,0.0
1659459600,22.0,71.0,1015.7,0.0
1659463200,21.1,77.0,1016.1,0.0
1659466800,20.2,80.0,1016.7,0.0
1659470400,18.9,87.0,1016.8,0.0
1659474000,18.1,89.0,1016.7,0.0
1659477600,17.6,93.0,1017.0,0.0
1659481200,17.1,96.0,1017.4,0.0
1659484800,16.4,90.0,1017.6,0.0
1659488400,15.8,87.0,1017.9,0.0
1659492000,15.3,87.0,1017.9,0.0
1659495600,14.9,87.0,1018.0,0.0
1659499200,14.6,87.0,1018.4,0.0
1659502800,14.9,86.0,1018.8,0.0
1659506400,17.0,78.0,1018.9,0.0
1659510000,18.8,68.0,1018.9,0.0
1659513600,18.9,70.0,1019.2,0.0
1659517200,19.3,65.0,1019.3,0.0
1659520800,20.8,57.0,1019.3,0.0
1659524400,22.3,50.0,1019.1,0.0
1659528000,23.1,41.0,1019.0,0.0
1659531600,23.5,41.0,1018.8,0.0
1659535200,24.4,36.0,1018.7,0.0
1659538800,24.6,36.0,1018.3,0.0
1659542400,24.5,38.0,1018.1,0.0
1659546000,23.9,41.0,1017.9,0.0
1659549600,22.9,43.0,1018.2,0.0
1659553200,21.5,50.0,1018.5,0.0
1659556800,21.0,59.0,1018.6,0.0
1659560400,20.2,60.0,1018.9,0.0
1659564000,19.2,62.0,1018.9,0.0
1659567600,18.6,60.0,1019.0,0.0
1659571200,18.3,59.0,1019.1,0.0
1659574800,17.5,61.0,1019.1,0.0
1659578400,17.0,61.0,1019.2,0.0
1659582000,16.5,65.0,1019.1,0.0
1659585600,17.4,63.0,1019.2,0.0
1659589200,19.0,59.0,1019.4,0.0
1659592800,21.6,55.0,1019.5,0.0
1659596400,22.6,56.0,1019.6,0.0
1659600000,23.7,57.0,1019.6,0.0
1659603600,24.1,57.0,1019.8,0.0
1659607200,25.4,56.0,1019.6,0.0
1659610800,27.0,48.0,1019.5,0.0
1659614400,27.6,44.0,1019.2,0.0
1659618000,28.0,43.0,1019.1,0.0
1659621600,28.5,39.0,1018.9,0.0
1659625200,28.2,39.0,1018.5,0.0
1659628800,28.0,41.0,1018.4,0.0
1659632400,27.0,45.0,1018.3,0.0
1659636000,25.7,49.0,1018.5,0.0
1659639600,24.2,54.0,1018.6,0.0
1659643200,23.0,56.0,1018.7,0.0
1659646800,22.2,57.0,1018.9,0.0
1659650400,21.2,58.0,1018.9,0.0
1659654000,20.4,59.0,1018.9,0.0
1659657600,19.7,60.0,1019.0,0.0
1659661200,19.5,57.0,1018.7,0.0
1659664800,18.8,61.0,1018.4,0.0
1659668400,18.5,61.0,1018.2,0.0
1659672000,18.8,63.0,1018.2,0.0
1659675600,19.6,65.0,1018.3,0.0
1659679200,21.3,59.0,1018.4,0.0
1659682800,22.9,59.0,1018.1,0.0
1659686400,24.4,55.0,1018.2,0.0
1659690000,26.3,49.0,1017.8,0.0
1659693600,27.2,42.0,1017.3,0.0
1659697200,27.9,46.0,1016.7,0.0
1659700800,28.6,41.0,1016.1,0.0
1659704400,28.7,40.0,1015.9,0.0
1659708000,29.4,39.0,1015.4,0.0
1659711600,29.4,40.0,1014.9,0.0
1659715200,28.8,46.0,1014.6,0.0
1659718800,28.1,48.0,1014.2,0.0
1659722400,27.2,54.0,1014.2,0.0
1659726000,25.9,62.0,1014.2,0.0
1659729600,24.8,67.0,1013.9,0.0
1659733200,24.2,67.0,1013.8,0.0
1659736800,23.6,68.0,1013.4,0.0
1659740400,23.1,70.0,1013.0,0.0
1659744000,23.1,70.0,1012.6,0.0
1659747600,22.5,73.0,1012.2,0.0
1659751200,22.0,76.0,1011.7,0.0
1659754800,21.8,77.0,1012.0,0.0
1659758400,21.7,78.0,1012.5,0.0
1659762000,22.3,77.0,1012.5,0.0
1659765600,22.8,75.0,1013.1,0.0
1659769200,21.4,83.0,1014.0,0.0
1659772800,19.5,83.0,1014.8,0.0
1659776400,19.2,81.0,1015.7,0.0
1659780000,19.0,79.0,1016.0,0.0
1659783600,19.5,64.0,1016.2,0.0
1659787200,19.4,64.0,1016.3,0.0
1659790800,19.6,63.0,1016.7,0.0
1659794400,19.6,60.0,1017.1,0.0
1659798000,19.6,51.0,1017.4,0.0
1659801600,19.2,52.0,1017.7,0.0
1659805200,19.3,55.0,1018.0,0.0
1659808800,18.5,57.0,1018.6,0.0
1659812400,17.3,62.0,1019.1,0.0
1659816000,16.5,66.0,1019.4,0.0
1659819600,15.5,71.0,1019.9,0.0
1659823200,15.1,70.0,1020.1,0.0
1659826800,14.6,73.0,1020.1,0.0
1659830400,13.4,82.0,1020.2,0.0
1659834000,12.9,84.0,1020.5,0.0
1659837600,12.3,87.0,1020.4,0.0
1659841200,12.2,87.0,1020.6,0.0
1659844800,12.5,86.0,1021.1,0.0
1659848400,14.2,82.0,1021.1,0.0
1659852000,16.7,74.0,1021.3,0.0
1659855600,18.6,68.0,1021.7,0.0
1659859200,19.8,53.0,1021.6,0.0
1659862800,20.6,49.0,1022.0,0.0
1659866400,20.8,49.0,1021.8,0.0
1659870000,20.4,52.0,1021.4,0.0
1659873600,21.0,49.0,1021.0,0.0
1659877200,21.0,51.0,1021.0,0.0
1659880800,21.4,47.0,1020.9,0.0
1659884400,21.6,47.0,1020.5,0.0
1659888000,20.4,58.0,1020.8,0.0
1659891600,19.2,73.0,1020.9,0.0
1659895200,19.1,70.0,1021.2,0.0
1659898800,18.8,69.0,1021.6,0.0
1659902400,17.4,64.0,1022.1,0.0
1659906000,16.6,67.0,1022.2,0.0
1659909600,16.0,69.0,1022.3,0.0
1659913200,15.7,73.0,1022.4,0.0
1659916800,14.9,73.0,1022.5,0.0
1659920400,14.4,77.0,1022.5,0.0
1659924000,14.2,78.0,1022.4,0.0
1659927600,14.1,79.0,1022.6,0.0
1659931200,14.3,79.0,1022.9,0.0
1659934800,14.5,79.0,1022.9,0.0
1659938400,15.8,77.0,1023.1,0.0
1659942000,17.4,73.0,1023.1,0.0
1659945600,18.1,72.0,1023.4,0.0
1659949200,18.2,66.0,1023.6,0.2
1659952800,18.3,69.0,1023.6,0.0
1659956400,19.0,63.0,1023.6,0.0
1659960000,19.2,58.0,1023.6,0.0
1659963600,19.3,65.0,1023.6,0.0
1659967200,19.7,59.0,1023.7,0.0
1659970800,19.7,61.0,1023.8,0.0
1659974400,19.1,63.0,1023.9,0.0
1659978000,18.8,67.0,1024.0,0.0
1659981600,18.5,65.0,1024.3,0.0
1659985200,18.1,67.0,1024.8,0.0
1659988800,17.5,78.0,1025.1,0.0
1659992400,17.0,81.0,1025.1,0.0
1659996000,17.1,76.0,1025.4,0.0
1659999600,17.0,80.0,1025.6,0.0
1660003200,16.9,82.0,1025.7,0.0
1660006800,15.9,83.0,1025.8,0.7
1660010400,14.9,96.0,1025.9,4.6
1660014000,14.6,99.0,1026.0,0.3
1660017600,15.0,98.0,1026.3,0.2
1660021200,15.6,97.0,1026.5,0.0
1660024800,17.3,90.0,1026.7,0.0
1660028400,17.5,85.0,1026.8,0.0
1660032000,17.6,84.0,1026.9,0.0
1660035600,19.4,69.0,1027.2,0.0
1660039200,20.1,65.0,1027.2,0.0
1660042800,20.2,65.0,1027.1,0.0
1660046400,20.3,64.0,1027.1,0.0
1660050000,20.1,60.0,1026.9,0.0
1660053600,20.7,61.0,1026.9,0.0
1660057200,20.1,60.0,1026.7,0.0
1660060800,20.1,60.0,1026.8,0.0
1660064400,19.1,59.0,1026.7,0.0
1660068000,18.2,69.0,1026.8,0.0
1660071600,16.9,75.0,1027.1,0.0
1660075200,16.2,82.0,1027.0,0.0
1660078800,15.7,88.0,1027.1,0.0
1660082400,15.3,92.0,1027.2,0.0
1660086000,15.2,93.0,1027.1,0.0
1660089600,14.8,95.0,1027.3,0.0
